,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_away,reb_away,pts_away,wl_away,ast_away,tov_away,pf_away,plus_minus_away,game_year,off_rebounds_away
207,11500014,4,5,2,4,0,0,0,0,0,0,0,Indiana Pacers,46.0,115.0,W,16.0,13.0,23.0,3,2015,15
208,11500017,2,1,1,1,0,0,0,1,0,0,1,Atlanta Hawks,46.0,98.0,W,17.0,18.0,19.0,2,2015,5
209,11500018,6,3,1,1,0,0,0,0,0,0,0,Oklahoma City Thunder,45.0,122.0,W,34.0,18.0,21.0,23,2015,11
210,11500019,1,1,0,0,0,0,0,0,0,0,3,Dallas Mavericks,39.0,82.0,L,15.0,12.0,21.0,-27,2015,2
211,11500020,2,5,0,1,0,0,0,0,0,0,0,Sacramento Kings,46.0,98.0,L,15.0,22.0,20.0,-4,2015,8
212,11500022,3,2,0,1,0,0,0,0,0,0,0,Orlando Magic,30.0,100.0,W,27.0,19.0,32.0,3,2015,6
213,11500023,4,1,1,0,0,0,0,0,0,0,2,Cleveland Cavaliers,40.0,114.0,L,26.0,22.0,34.0,-1,2015,6
214,11500025,3,10,1,4,0,0,1,0,0,0,2,Chicago Bulls,59.0,94.0,L,18.0,22.0,28.0,-18,2015,19
215,11500026,0,3,3,2,0,0,0,0,0,0,0,Golden State Warriors,38.0,101.0,L,20.0,20.0,27.0,-17,2015,8
216,11500027,1,5,1,1,0,0,0,0,0,0,0,San Antonio Spurs,38.0,92.0,L,19.0,19.0,26.0,-3,2015,8
217,11500029,2,1,0,0,0,0,1,1,0,0,0,Brooklyn Nets,37.0,93.0,W,22.0,20.0,16.0,10,2015,4
218,11500031,3,0,1,2,0,0,0,0,0,0,0,New York Knicks,53.0,115.0,W,25.0,18.0,25.0,11,2015,6
219,11500032,0,1,1,1,0,0,0,0,0,0,0,Atlanta Hawks,48.0,103.0,W,21.0,16.0,23.0,10,2015,3
220,11500033,2,4,2,1,0,0,0,0,0,0,0,Orlando Magic,50.0,92.0,L,20.0,13.0,23.0,-5,2015,9
221,11500035,2,3,0,3,1,0,0,0,0,0,1,Utah Jazz,43.0,85.0,L,13.0,20.0,21.0,-16,2015,8
222,11500036,2,2,0,1,0,0,0,0,0,0,0,Brooklyn Nets,45.0,95.0,L,16.0,17.0,25.0,-2,2015,5
223,11500037,2,2,1,0,0,0,0,0,0,0,0,Chicago Bulls,44.0,114.0,W,30.0,14.0,26.0,9,2015,5
224,11500038,2,5,2,1,0,0,0,0,0,0,0,Portland Trail Blazers,50.0,90.0,L,19.0,22.0,30.0,-4,2015,10
225,11500039,2,0,0,1,0,1,0,0,0,0,0,Detroit Pistons,42.0,117.0,W,25.0,13.0,21.0,29,2015,3
226,11500040,2,1,0,0,0,0,0,0,0,0,0,LA Clippers,40.0,94.0,L,27.0,16.0,23.0,-12,2015,3
227,11500042,3,6,0,1,0,0,0,0,0,0,1,Orlando Magic,42.0,123.0,W,25.0,16.0,23.0,4,2015,10
228,11500044,3,3,0,0,0,0,0,0,0,0,1,Memphis Grizzlies,39.0,91.0,W,24.0,20.0,27.0,10,2015,6
229,11500046,1,2,0,1,0,1,0,0,0,0,0,Portland Trail Blazers,50.0,88.0,W,18.0,16.0,27.0,7,2015,4
230,11500047,2,4,1,4,0,0,0,0,0,1,0,Philadelphia 76ers,48.0,88.0,L,12.0,22.0,27.0,-6,2015,12
231,11500048,3,0,1,4,0,0,0,0,0,0,0,Minnesota Timberwolves,38.0,105.0,L,21.0,13.0,28.0,-7,2015,8
232,11500049,6,1,0,3,0,0,0,0,0,0,0,San Antonio Spurs,44.0,94.0,L,19.0,13.0,27.0,-3,2015,10
233,11500050,3,3,0,1,0,0,0,0,0,0,2,Miami Heat,57.0,92.0,L,19.0,18.0,19.0,-3,2015,7
234,11500052,2,6,4,2,0,1,0,0,0,0,4,Detroit Pistons,53.0,97.0,L,16.0,20.0,15.0,-4,2015,14
235,11500053,1,1,0,2,0,0,0,0,0,0,1,Dallas Mavericks,38.0,88.0,L,16.0,18.0,20.0,-12,2015,4
236,11500054,5,4,1,2,0,0,0,0,0,0,2,Houston Rockets,53.0,135.0,W,22.0,24.0,33.0,6,2015,12
237,11500055,5,3,0,2,0,0,0,0,0,0,0,Sacramento Kings,43.0,107.0,W,26.0,11.0,22.0,7,2015,10
238,11500057,4,1,0,0,0,0,0,0,0,0,1,Detroit Pistons,40.0,114.0,W,25.0,12.0,17.0,23,2015,5
239,11500058,2,2,0,1,0,0,0,0,0,0,0,Toronto Raptors,32.0,87.0,L,17.0,18.0,25.0,-2,2015,5
240,11500059,4,2,0,0,0,0,0,0,0,1,0,Boston Celtics,40.0,109.0,W,28.0,14.0,26.0,4,2015,7
241,11500060,2,0,1,3,0,0,0,0,0,0,2,San Antonio Spurs,50.0,86.0,L,17.0,18.0,25.0,-14,2015,6
242,11500061,2,2,0,2,0,0,0,0,0,0,0,Charlotte Hornets,55.0,113.0,W,25.0,18.0,26.0,42,2015,6
243,11500062,1,4,1,3,0,0,0,0,0,0,1,Indiana Pacers,48.0,107.0,W,21.0,16.0,27.0,22,2015,9
244,11500063,4,8,0,4,1,0,0,0,0,0,2,Houston Rockets,55.0,101.0,L,24.0,20.0,35.0,-22,2015,16
245,11500064,0,2,1,2,0,0,0,0,0,0,0,Washington Wizards,40.0,127.0,W,34.0,23.0,29.0,9,2015,5
246,11500065,1,4,0,1,0,0,0,0,0,0,1,Oklahoma City Thunder,41.0,78.0,L,19.0,19.0,24.0,-16,2015,6
247,11500066,2,0,1,2,0,0,0,0,0,0,1,Phoenix Suns,40.0,81.0,L,21.0,16.0,29.0,-25,2015,5
248,11500067,3,3,2,2,0,0,0,0,0,0,0,Boston Celtics,57.0,95.0,L,20.0,20.0,21.0,-6,2015,10
249,11500068,1,2,2,1,0,0,0,0,0,0,2,Atlanta Hawks,49.0,91.0,W,18.0,15.0,14.0,7,2015,6
250,11500070,0,1,0,0,0,0,0,0,0,0,0,New York Knicks,38.0,93.0,L,25.0,8.0,21.0,-4,2015,1
251,11500071,5,3,1,2,0,0,0,0,0,0,1,Sacramento Kings,50.0,107.0,W,14.0,15.0,22.0,9,2015,11
252,11500072,4,2,0,2,0,0,0,0,0,0,0,Miami Heat,46.0,105.0,W,20.0,21.0,19.0,5,2015,8
253,11500073,4,4,0,2,0,0,0,0,0,0,0,Golden State Warriors,37.0,70.0,L,14.0,12.0,21.0,-15,2015,10
254,11500074,5,2,0,2,0,0,0,0,0,0,1,Washington Wizards,48.0,105.0,W,31.0,14.0,24.0,4,2015,9
255,11500075,4,3,1,0,0,0,0,0,0,0,0,Philadelphia 76ers,47.0,91.0,L,15.0,20.0,30.0,-1,2015,8
256,11500076,1,1,1,1,0,0,0,0,0,0,3,Detroit Pistons,37.0,92.0,L,19.0,12.0,16.0,-4,2015,4
257,11500077,2,2,4,2,0,0,0,0,0,0,1,Minnesota Timberwolves,39.0,68.0,L,20.0,23.0,24.0,-22,2015,10
258,11500079,0,6,0,3,0,0,1,0,0,0,0,Denver Nuggets,34.0,98.0,L,18.0,12.0,26.0,-13,2015,10
259,11500081,3,3,2,2,1,0,0,0,0,0,2,Miami Heat,44.0,101.0,W,26.0,13.0,16.0,9,2015,10
260,11500082,3,2,0,4,0,0,0,0,0,0,1,Chicago Bulls,56.0,86.0,L,20.0,13.0,26.0,-8,2015,9
261,11500083,3,2,0,1,0,0,0,0,0,0,0,Dallas Mavericks,45.0,97.0,L,24.0,18.0,29.0,-6,2015,6
262,11500084,4,4,0,1,0,0,0,0,0,1,1,New Orleans Pelicans,43.0,100.0,L,18.0,17.0,22.0,-20,2015,10
263,11500085,2,3,1,2,0,0,0,1,0,0,0,Brooklyn Nets,37.0,105.0,L,22.0,22.0,27.0,-6,2015,8
264,11500086,3,3,0,1,1,0,0,0,0,0,0,Portland Trail Blazers,45.0,102.0,L,16.0,14.0,22.0,-2,2015,7
265,11500087,2,5,0,1,0,0,0,0,0,0,1,Indiana Pacers,47.0,94.0,L,15.0,6.0,18.0,-9,2015,8
266,11500088,1,3,1,1,0,0,0,0,0,1,0,Minnesota Timberwolves,35.0,88.0,L,20.0,17.0,20.0,-18,2015,7
267,11500089,5,0,0,1,0,0,0,0,0,0,0,Oklahoma City Thunder,42.0,113.0,W,21.0,21.0,25.0,11,2015,6
268,11500090,2,3,1,1,0,0,0,0,0,1,1,Phoenix Suns,43.0,104.0,W,28.0,19.0,22.0,20,2015,8
269,11500092,1,1,2,1,0,0,0,0,0,0,0,New Orleans Pelicans,45.0,107.0,L,10.0,22.0,31.0,-3,2015,5
270,11500093,0,4,1,0,0,0,0,0,0,0,1,Charlotte Hornets,47.0,99.0,W,17.0,15.0,22.0,5,2015,5
271,11500094,5,2,0,2,0,0,0,0,0,0,0,Phoenix Suns,47.0,99.0,W,25.0,16.0,23.0,12,2015,9
272,11500095,3,5,0,2,0,0,1,0,0,0,0,Memphis Grizzlies,54.0,82.0,W,17.0,14.0,20.0,1,2015,11
273,11500096,3,4,1,1,0,0,0,0,0,0,0,Washington Wizards,54.0,105.0,L,19.0,18.0,31.0,-5,2015,9
274,11500097,3,4,0,1,0,0,0,0,0,0,2,Charlotte Hornets,47.0,86.0,L,16.0,9.0,16.0,-12,2015,8
275,11500098,2,3,0,0,0,0,0,0,0,0,1,Denver Nuggets,41.0,78.0,L,15.0,16.0,22.0,-20,2015,5
276,11500099,8,4,1,0,0,0,0,0,0,0,0,Golden State Warriors,57.0,136.0,W,31.0,19.0,25.0,39,2015,13
277,11500100,3,3,1,1,0,0,0,0,0,0,2,New York Knicks,45.0,85.0,L,17.0,17.0,23.0,-14,2015,8
278,11500101,2,0,1,2,0,0,0,0,0,0,0,Portland Trail Blazers,36.0,109.0,L,22.0,17.0,19.0,-6,2015,5
279,11500102,1,5,2,4,0,0,0,1,0,0,1,Memphis Grizzlies,48.0,76.0,L,17.0,19.0,21.0,-10,2015,12
280,11500103,2,2,0,2,0,0,0,0,0,0,0,Dallas Mavericks,50.0,102.0,L,25.0,12.0,16.0,-1,2015,6
281,11500104,1,1,1,2,0,0,0,0,0,0,0,Miami Heat,45.0,90.0,L,15.0,17.0,22.0,-3,2015,5
282,11500105,3,3,0,2,0,0,0,0,0,0,0,Milwaukee Bucks,43.0,108.0,L,15.0,14.0,22.0,-4,2015,8
283,11500106,0,5,1,2,0,0,0,0,0,0,0,Philadelphia 76ers,54.0,65.0,L,11.0,23.0,14.0,-16,2015,8
284,11500107,2,6,0,0,0,0,0,0,0,0,0,Washington Wizards,44.0,82.0,L,22.0,18.0,19.0,-10,2015,8
285,11500108,1,3,0,3,0,0,0,0,0,0,1,Atlanta Hawks,38.0,87.0,L,17.0,21.0,15.0,-28,2015,7
286,11500109,1,4,1,0,0,0,0,0,0,0,1,Houston Rockets,41.0,86.0,L,25.0,13.0,23.0,-25,2015,6
287,11600001,4,3,0,1,0,0,0,0,0,0,0,Golden State Warriors,42.0,93.0,L,19.0,22.0,24.0,-4,2016,8
288,11600004,5,6,1,0,0,0,0,0,0,0,1,Denver Nuggets,45.0,108.0,W,24.0,17.0,22.0,2,2016,12
289,11600005,3,2,3,2,0,0,1,0,0,0,3,Milwaukee Bucks,45.0,93.0,W,20.0,17.0,23.0,2,2016,11
290,11600006,1,0,1,2,0,0,0,0,0,0,0,Orlando Magic,37.0,97.0,L,19.0,23.0,28.0,-5,2016,4
291,11600007,1,4,3,2,0,0,0,0,0,0,0,San Antonio Spurs,41.0,86.0,L,17.0,32.0,34.0,-5,2016,10
292,11600009,2,4,1,3,0,0,0,0,0,0,0,Charlotte Hornets,48.0,88.0,L,14.0,13.0,18.0,-7,2016,10
293,11600011,1,3,3,0,0,0,0,0,0,0,0,Boston Celtics,43.0,89.0,L,23.0,16.0,19.0,-3,2016,7
294,11600013,6,4,0,2,0,0,0,0,0,0,1,Indiana Pacers,59.0,113.0,W,25.0,11.0,24.0,17,2016,12
295,11600016,0,1,1,1,0,0,0,0,0,0,0,LA Clippers,35.0,75.0,L,17.0,23.0,31.0,-45,2016,3
296,11600017,1,2,1,0,0,0,0,0,0,0,1,Orlando Magic,37.0,102.0,L,23.0,17.0,20.0,-15,2016,4
297,11600018,4,1,2,2,0,0,0,0,0,0,0,Utah Jazz,44.0,104.0,W,19.0,23.0,25.0,5,2016,9
298,11600019,1,3,0,1,0,0,0,0,0,0,0,Toronto Raptors,32.0,98.0,L,13.0,15.0,21.0,-6,2016,5
299,11600021,6,5,0,0,0,0,0,0,0,1,0,Washington Wizards,45.0,125.0,W,30.0,14.0,25.0,6,2016,12
300,11600022,0,2,0,1,0,0,0,0,0,0,0,Chicago Bulls,40.0,108.0,L,19.0,16.0,17.0,-7,2016,3
301,11600023,2,1,1,3,0,0,0,0,0,0,2,Atlanta Hawks,53.0,104.0,W,28.0,14.0,25.0,21,2016,7
302,11600024,2,7,1,0,0,0,1,0,0,0,0,Detroit Pistons,52.0,94.0,L,21.0,24.0,21.0,-7,2016,11
303,11600025,6,1,0,0,0,0,0,0,0,0,0,Boston Celtics,49.0,107.0,W,21.0,17.0,24.0,15,2016,7
304,11600026,3,4,1,0,0,0,0,0,0,0,0,Sacramento Kings,43.0,96.0,L,24.0,22.0,26.0,-9,2016,8
305,11600027,3,3,0,1,0,0,1,0,0,0,1,Phoenix Suns,48.0,110.0,L,22.0,13.0,30.0,-5,2016,8
306,11600028,2,9,1,2,0,0,0,0,0,0,1,Denver Nuggets,60.0,101.0,W,25.0,19.0,20.0,4,2016,14
307,11600030,1,0,0,2,0,0,0,0,0,0,0,Indiana Pacers,37.0,105.0,L,27.0,15.0,27.0,-16,2016,3
308,11600031,2,4,0,2,0,1,0,0,0,0,0,Brooklyn Nets,42.0,98.0,L,13.0,19.0,24.0,-18,2016,8
309,11600032,3,1,2,4,0,0,0,0,0,0,1,Minnesota Timberwolves,51.0,109.0,W,18.0,16.0,18.0,9,2016,10
310,11600033,3,3,0,3,0,0,0,0,0,0,2,Philadelphia 76ers,50.0,105.0,L,26.0,11.0,24.0,-3,2016,9
311,11600034,2,6,1,1,0,0,0,0,0,0,1,Dallas Mavericks,50.0,74.0,L,16.0,20.0,18.0,-14,2016,10
312,11600035,1,5,0,0,0,0,0,0,0,0,1,Atlanta Hawks,39.0,91.0,L,27.0,17.0,20.0,-11,2016,6
313,11600038,0,7,0,0,0,0,0,0,0,1,3,Minnesota Timberwolves,50.0,86.0,L,16.0,13.0,20.0,-12,2016,8
314,11600039,2,6,1,4,0,0,0,0,0,0,0,Washington Wizards,48.0,88.0,L,15.0,22.0,24.0,-2,2016,13
315,11600040,2,2,1,2,0,0,0,0,0,0,0,Cleveland Cavaliers,42.0,93.0,L,19.0,19.0,26.0,-6,2016,7
316,11600042,4,3,1,0,0,0,0,0,0,1,1,Utah Jazz,51.0,96.0,W,12.0,21.0,33.0,2,2016,9
317,11600044,4,6,0,0,0,0,0,0,0,0,0,Philadelphia 76ers,44.0,91.0,L,17.0,23.0,23.0,-30,2016,10
318,11600045,0,2,0,0,0,0,0,0,0,0,0,Brooklyn Nets,37.0,100.0,L,20.0,13.0,27.0,-21,2016,2
319,11600046,4,4,3,2,0,0,0,0,0,0,1,Oklahoma City Thunder,54.0,109.0,L,24.0,15.0,27.0,-5,2016,13
320,11600047,2,4,2,2,0,0,0,0,0,0,0,Portland Trail Blazers,54.0,109.0,W,23.0,21.0,29.0,3,2016,10
321,11600048,1,5,0,2,0,0,0,0,0,0,1,Milwaukee Bucks,47.0,83.0,L,12.0,15.0,22.0,-18,2016,8
322,11600049,2,3,0,1,0,0,0,0,0,0,0,San Antonio Spurs,42.0,95.0,W,22.0,16.0,21.0,6,2016,6
323,11600050,3,2,1,1,0,0,0,0,0,0,0,Denver Nuggets,45.0,88.0,L,19.0,25.0,28.0,-17,2016,7
324,11600051,3,3,0,2,0,0,0,0,0,0,0,Phoenix Suns,39.0,111.0,W,16.0,20.0,40.0,1,2016,8
325,11600052,3,3,0,3,0,0,0,0,0,0,1,Houston Rockets,48.0,116.0,W,22.0,11.0,25.0,12,2016,9
326,11600053,4,3,0,3,0,0,0,0,0,0,0,Philadelphia 76ers,54.0,79.0,L,12.0,22.0,25.0,-21,2016,10
327,11600054,2,0,0,2,0,0,0,0,0,0,0,Memphis Grizzlies,36.0,110.0,W,16.0,11.0,25.0,16,2016,4
328,11600055,3,2,2,2,0,0,0,0,0,0,0,Boston Celtics,50.0,100.0,W,24.0,17.0,25.0,3,2016,9
329,11600056,2,5,1,1,0,0,0,0,0,0,0,Detroit Pistons,45.0,99.0,W,22.0,19.0,20.0,5,2016,9
330,11600057,1,3,0,2,0,0,0,0,0,0,0,Portland Trail Blazers,44.0,108.0,L,23.0,19.0,31.0,-1,2016,6
331,11600058,2,0,1,0,0,0,1,0,0,0,1,Sacramento Kings,37.0,116.0,W,31.0,18.0,22.0,12,2016,4
332,11600059,3,0,0,0,0,0,0,0,0,0,1,Toronto Raptors,39.0,119.0,W,31.0,16.0,22.0,25,2016,3
333,11600061,4,2,2,0,0,0,0,0,0,0,0,Indiana Pacers,38.0,106.0,L,22.0,13.0,20.0,-8,2016,8
334,11600062,1,1,1,1,0,0,0,0,0,0,0,Cleveland Cavaliers,26.0,108.0,L,22.0,10.0,18.0,-10,2016,4
335,11600063,3,3,0,2,1,0,0,0,0,0,0,Golden State Warriors,52.0,129.0,W,27.0,16.0,22.0,1,2016,8
336,11600065,0,2,2,2,0,0,0,0,0,0,1,Miami Heat,39.0,108.0,W,24.0,16.0,22.0,8,2016,6
337,11600066,0,4,1,2,0,1,0,0,0,1,2,Detroit Pistons,44.0,97.0,W,21.0,16.0,22.0,21,2016,8
338,11600067,7,5,0,1,0,0,0,0,0,0,0,Memphis Grizzlies,50.0,134.0,W,30.0,17.0,28.0,9,2016,13
339,11600068,0,5,1,2,0,0,0,0,0,0,0,Golden State Warriors,43.0,112.0,W,29.0,19.0,28.0,5,2016,8
340,11600069,4,4,0,0,0,0,0,0,0,0,2,Washington Wizards,32.0,119.0,L,24.0,16.0,28.0,-5,2016,8
341,11600070,2,1,1,0,0,0,0,0,0,0,0,Boston Celtics,29.0,119.0,W,25.0,15.0,18.0,12,2016,4
342,11600071,7,2,0,3,0,0,0,0,0,0,1,Minnesota Timberwolves,51.0,101.0,W,16.0,21.0,17.0,5,2016,12
343,11600072,5,1,1,2,0,0,0,0,0,0,2,Chicago Bulls,48.0,107.0,W,26.0,14.0,20.0,21,2016,9
344,11600074,3,4,0,1,0,0,0,0,0,0,0,Minnesota Timberwolves,37.0,94.0,L,17.0,19.0,25.0,-18,2016,8
345,11600075,3,4,0,2,0,0,1,0,0,0,1,Denver Nuggets,49.0,106.0,W,21.0,10.0,14.0,9,2016,10
346,11600077,1,3,0,0,0,0,0,0,0,0,0,LA Clippers,37.0,78.0,L,15.0,20.0,18.0,-26,2016,4
347,11600078,1,2,3,1,0,0,0,0,0,0,0,Brooklyn Nets,34.0,99.0,L,25.0,19.0,24.0,-21,2016,7
348,11600079,2,6,0,0,0,0,0,0,0,0,1,Milwaukee Bucks,39.0,78.0,L,14.0,15.0,14.0,-24,2016,8
349,11600080,4,1,0,0,0,0,0,0,0,0,0,Washington Wizards,47.0,96.0,W,20.0,16.0,17.0,5,2016,5
350,11600081,6,7,0,1,0,0,0,0,0,0,0,Denver Nuggets,49.0,87.0,L,15.0,16.0,12.0,-10,2016,14
351,11600082,2,1,0,0,0,0,0,0,0,0,0,LA Clippers,36.0,92.0,W,27.0,18.0,18.0,3,2016,3
352,11600083,0,3,0,2,0,0,0,0,0,0,1,New Orleans Pelicans,44.0,89.0,L,20.0,17.0,27.0,-7,2016,5
353,11600084,2,5,2,0,0,0,0,0,0,0,0,Orlando Magic,42.0,77.0,L,13.0,17.0,15.0,-30,2016,9
354,11600085,1,4,1,3,0,0,0,0,0,0,1,Indiana Pacers,34.0,103.0,L,26.0,11.0,23.0,-8,2016,9
355,11600086,4,4,1,1,0,0,0,0,0,0,0,Memphis Grizzlies,45.0,94.0,L,14.0,22.0,30.0,-7,2016,10
356,11600087,2,3,1,1,0,0,0,0,0,0,0,Portland Trail Blazers,47.0,88.0,W,17.0,17.0,23.0,4,2016,7
357,11600088,2,2,0,0,0,0,0,0,0,1,1,Golden State Warriors,44.0,123.0,W,34.0,14.0,19.0,11,2016,5
358,11600089,4,4,1,2,0,0,0,0,0,0,1,New York Knicks,50.0,121.0,W,33.0,13.0,25.0,25,2016,11
359,11600090,3,4,0,1,0,0,0,0,0,1,0,Toronto Raptors,47.0,103.0,W,20.0,12.0,19.0,11,2016,9
360,11600091,2,8,1,1,0,0,0,0,0,0,1,Houston Rockets,54.0,106.0,W,18.0,14.0,22.0,15,2016,12
361,11600092,5,3,0,2,0,0,0,0,0,0,0,Miami Heat,48.0,88.0,L,23.0,17.0,22.0,-8,2016,10
362,11600093,4,3,0,1,0,0,0,0,0,1,2,New Orleans Pelicans,51.0,111.0,L,23.0,19.0,26.0,-3,2016,9
363,11600094,3,1,0,3,0,0,0,0,0,0,0,Atlanta Hawks,55.0,97.0,W,33.0,19.0,20.0,16,2016,7
364,11600095,3,4,1,1,0,0,0,1,0,0,0,New York Knicks,46.0,116.0,W,28.0,24.0,26.0,5,2016,9
365,11600096,5,1,0,2,0,0,0,0,0,0,0,Toronto Raptors,36.0,82.0,L,8.0,14.0,15.0,-37,2016,8
366,11600097,1,4,0,2,0,0,0,0,0,0,0,Charlotte Hornets,37.0,74.0,L,8.0,19.0,22.0,-35,2016,7
367,11600098,1,3,1,0,0,0,0,0,0,0,0,Dallas Mavericks,28.0,75.0,L,17.0,16.0,23.0,-26,2016,5
368,11600099,2,7,2,3,0,0,0,0,0,0,1,Phoenix Suns,55.0,98.0,W,17.0,21.0,26.0,4,2016,14
369,11600100,3,4,0,0,0,0,0,0,0,0,0,Philadelphia 76ers,40.0,113.0,W,13.0,15.0,35.0,3,2016,7
370,11600101,1,6,2,1,0,0,0,0,0,0,1,Houston Rockets,46.0,99.0,L,20.0,12.0,17.0,-15,2016,10
371,11600102,1,3,1,0,0,0,0,0,0,0,0,Portland Trail Blazers,45.0,96.0,L,23.0,14.0,13.0,-11,2016,5
372,11700001,3,3,0,2,0,0,0,0,0,0,0,Denver Nuggets,49.0,108.0,W,23.0,18.0,24.0,6,2017,8
373,11700002,2,7,0,2,0,0,0,0,0,0,0,Minnesota Timberwolves,49.0,108.0,W,28.0,18.0,21.0,9,2017,11
374,11700003,1,1,0,0,0,0,0,0,0,0,0,LA Clippers,34.0,113.0,L,25.0,20.0,25.0,-8,2017,2
375,11700004,2,3,0,2,0,0,0,0,0,0,0,Atlanta Hawks,42.0,90.0,L,18.0,17.0,25.0,-6,2017,7
376,11700006,2,4,1,1,0,0,0,0,0,0,0,Orlando Magic,49.0,84.0,L,26.0,16.0,24.0,-8,2017,8
378,11700008,3,2,0,0,0,0,0,0,0,0,0,Charlotte Hornets,45.0,82.0,L,18.0,19.0,17.0,-12,2017,5
379,11700009,4,3,1,1,0,0,0,0,0,0,0,Milwaukee Bucks,39.0,104.0,L,34.0,20.0,25.0,-2,2017,9
380,11700010,4,3,0,1,0,0,0,0,0,0,0,San Antonio Spurs,34.0,96.0,L,20.0,9.0,16.0,-10,2017,8
381,11700011,2,4,0,1,0,0,0,0,0,0,0,Denver Nuggets,37.0,113.0,W,23.0,19.0,24.0,6,2017,7
382,11700013,2,1,0,3,0,0,0,0,0,0,0,Houston Rockets,38.0,104.0,W,24.0,17.0,28.0,7,2017,6
383,11700014,3,1,0,1,0,0,0,0,0,0,0,Phoenix Suns,51.0,114.0,W,19.0,20.0,23.0,2,2017,5
384,11700015,6,5,2,0,0,0,0,0,0,0,0,Toronto Raptors,46.0,84.0,L,15.0,26.0,30.0,-14,2017,13
385,11700016,1,2,2,1,0,0,0,0,0,0,0,Brooklyn Nets,52.0,115.0,W,20.0,18.0,25.0,8,2017,6
386,11700017,1,6,1,0,0,0,0,0,0,0,0,Memphis Grizzlies,57.0,110.0,W,26.0,17.0,22.0,21,2017,8
387,11700018,3,1,0,1,0,0,0,0,0,0,0,Atlanta Hawks,45.0,109.0,W,28.0,20.0,15.0,16,2017,5
388,11700019,4,2,0,2,0,0,0,0,0,0,0,Charlotte Hornets,41.0,109.0,W,22.0,14.0,19.0,5,2017,8
389,11700020,1,5,0,1,0,0,0,0,0,0,0,Indiana Pacers,47.0,104.0,W,22.0,13.0,16.0,18,2017,7
390,11700022,5,2,0,2,0,0,0,0,0,0,0,Denver Nuggets,46.0,122.0,W,34.0,20.0,23.0,18,2017,9
391,11700023,1,3,0,0,0,0,0,0,0,0,0,Chicago Bulls,39.0,71.0,L,21.0,17.0,28.0,-47,2017,4
392,11700025,4,6,1,2,0,0,1,0,0,0,0,Dallas Mavericks,55.0,89.0,L,9.0,17.0,19.0,-23,2017,14
393,11700027,3,1,0,0,0,0,0,0,0,0,0,Toronto Raptors,38.0,101.0,L,18.0,20.0,22.0,-5,2017,4
394,11700028,3,4,0,1,0,0,0,0,0,0,0,Miami Heat,40.0,88.0,L,13.0,20.0,21.0,-19,2017,8
395,11700031,2,2,0,1,0,0,0,0,0,0,0,Atlanta Hawks,37.0,87.0,L,24.0,14.0,12.0,-22,2017,5
396,11700032,0,2,1,1,0,0,0,0,0,0,0,Milwaukee Bucks,36.0,101.0,L,22.0,15.0,17.0,-13,2017,4
397,11700033,3,0,1,1,0,0,0,0,0,0,0,New Orleans Pelicans,43.0,91.0,L,15.0,15.0,20.0,-11,2017,5
398,11700034,0,1,1,2,0,0,0,0,0,0,0,Phoenix Suns,39.0,101.0,L,19.0,20.0,24.0,-11,2017,4
399,11700035,4,2,0,0,0,0,0,0,0,0,1,Indiana Pacers,41.0,106.0,W,27.0,14.0,17.0,4,2017,6
400,11700036,4,2,0,1,0,0,0,0,0,0,0,Sacramento Kings,32.0,93.0,L,19.0,14.0,16.0,-20,2017,7
401,11700037,4,3,0,1,0,0,0,0,0,0,0,Miami Heat,41.0,90.0,L,15.0,16.0,15.0,-3,2017,8
402,11700038,3,0,0,2,0,0,0,0,0,1,0,Portland Trail Blazers,47.0,134.0,W,24.0,15.0,26.0,28,2017,6
403,11700040,1,1,0,2,0,0,0,0,0,0,0,Cleveland Cavaliers,36.0,94.0,L,27.0,22.0,22.0,-8,2017,4
404,11700041,2,3,3,1,1,0,0,0,0,0,0,Denver Nuggets,36.0,100.0,L,25.0,15.0,18.0,-22,2017,9
405,11700042,1,5,0,4,0,0,0,0,0,0,0,New Orleans Pelicans,47.0,108.0,W,29.0,21.0,22.0,13,2017,10
406,11700043,1,4,0,0,0,0,0,0,0,0,0,Sacramento Kings,37.0,69.0,L,15.0,12.0,17.0,-6,2017,5
407,11700044,5,1,0,0,0,0,0,0,0,0,0,Golden State Warriors,33.0,142.0,W,32.0,22.0,31.0,32,2017,6
408,11700045,1,2,1,2,0,0,0,0,0,1,0,New York Knicks,41.0,83.0,L,16.0,25.0,28.0,-34,2017,7
409,11700047,3,1,0,2,0,0,0,0,0,0,0,Utah Jazz,32.0,120.0,W,23.0,17.0,34.0,18,2017,6
410,11700048,2,1,0,1,0,0,0,0,0,0,0,Philadelphia 76ers,47.0,96.0,L,23.0,19.0,31.0,-17,2017,4
411,11700049,4,3,0,0,0,0,0,0,0,0,0,Houston Rockets,45.0,117.0,W,23.0,25.0,20.0,22,2017,7
412,11700050,3,2,1,0,0,0,0,0,0,0,0,Memphis Grizzlies,40.0,88.0,L,21.0,19.0,26.0,-12,2017,6
413,11700051,3,4,1,2,0,0,0,0,0,0,0,Charlotte Hornets,43.0,106.0,L,17.0,14.0,22.0,-3,2017,10
414,11700052,2,0,1,0,0,0,0,0,0,0,0,Orlando Magic,44.0,96.0,L,26.0,18.0,21.0,-3,2017,3
